chr	start	end	avg.rate_GCB	avg.rate_FL	avg.rate_BL
chr18	9804434	9805790	0.820469	0.621406	0.47224
chr18	10122898	10123328	0.329167	0.417222	0.662315
chr18	10101322	10101436	0.170556	0.29625	0.409259
chr18	5628287	5628584	0.100915	0.336707	0.552947
chr18	5628589	5628649	0.0518182	0.259886	0.296515
chr18	5628658	5628966	0.0540203	0.271453	0.45518
chr18	5629648	5630552	0.0682617	0.28501	0.482233
chr18	10262304	10263034	0.167361	0.723403	0.415
chr18	10229224	10230508	0.448947	0.666382	0.684211
chr18	9838324	9839418	0.8225	0.614615	0.438333
chr18	10085828	10086484	0.72325	0.41575	0.389
chr18	10347026	10347236	0.756111	0.520694	0.376759
chr18	10385012	10385530	0.735833	0.416389	0.284352
chr18	10478236	10478892	0.748611	0.541806	0.437685
chr18	10166240	10166502	0.773889	0.488194	0.373426
chr18	9474674	9474840	0.177833	0.335917	0.4515
chr18	10471836	10472022	0.785577	0.610192	0.427756
chr18	10486968	10487416	0.648611	0.461389	0.181111
chr18	11234750	11235350	0.537222	0.375	0.19963
chr18	11565920	11566036	0.112812	0.500156	0.460937
chr18	10283140	10283626	0.29125	0.555781	0.586979
chr18	10284522	10284906	0.0865	0.609583	0.619056
chr18	10285444	10286144	0.445833	0.680278	0.728796
chr18	10290570	10291094	0.0963889	0.396528	0.524907
chr18	10291098	10291306	0.623654	0.892308	0.888846
chr18	10296648	10296744	0.109722	0.699167	0.413889
chr18	10726260	10726706	0.2901	0.56405	0.625233
chr18	10726260	10726706	0.2901	0.56405	0.625233
chr18	9707862	9707946	0.0535714	0.17625	0.364048
chr18	9709444	9709610	0.124643	0.40125	0.562024
chr18	9710544	9710804	0.361316	0.628224	0.744912
chr18	7566559	7566623	0.0605556	0.260833	0.348519
chr18	7567781	7568052	0.0531557	0.316537	0.435328
chr18	7568059	7568463	0.0546203	0.296899	0.340717
chr18	7568470	7569304	0.0765789	0.362237	0.476974
chr18	11868048	11868776	0.687308	0.512981	0.321667
chr18	11948058	11948112	0.55225	0.847625	0.795333
chr18	11148310	11149300	0.180736	0.42594	0.456912
chr18	11149308	11149578	0.125776	0.442672	0.477701
chr18	11149724	11149842	0.0832895	0.389013	0.342018
chr18	11929700	11930876	0.821389	0.700972	0.486296
chr18	8707774	8709282	0.745603	0.714784	0.244799
chr18	8707774	8709282	0.745603	0.714784	0.244799
chr18	12287510	12287738	0.1653	0.4365	0.448933
chr18	12288000	12288108	0.1625	0.389375	0.393565
chr18	12485166	12485306	0.832222	0.680972	0.453889
chr18	11751556	11751802	0.201734	0.469153	0.55707
chr18	11752066	11752094	0.141944	0.414167	0.482315
chr18	11752598	11752708	0.0428261	0.189402	0.279891
chr18	12840212	12841260	0.412222	0.543472	0.672222
chr18	12005068	12006058	0.378125	0.45099	0.675729
chr18	12862306	12863166	0.837308	0.761154	0.526538
chr18	12737082	12737462	0.691111	0.615	0.301759
chr18	12881232	12881424	0.397321	0.737143	0.69625
chr18	12254148	12254254	0.116048	0.429637	0.603898
chr18	12254424	12254508	0.162778	0.49625	0.511481
chr18	12254728	12254858	0.335795	0.53858	0.625871
chr18	12749854	12750002	0.574375	0.534479	0.233056
chr18	12749854	12750002	0.574375	0.534479	0.233056
chr18	12406474	12406682	0.606136	0.390341	0.182576
chr18	12407118	12407300	0.708056	0.542778	0.383611
chr18	12409276	12409714	0.7575	0.617917	0.25713
chr18	12419250	12419678	0.688056	0.622917	0.307778
chr18	12421326	12422086	0.62125	0.613958	0.178565
chr18	13288620	13288874	0.172708	0.302708	0.644097
chr18	13291796	13292824	0.774722	0.669583	0.41213
chr18	13313578	13313628	0.185833	0.51375	0.481296
chr18	12885148	12885956	0.171406	0.490234	0.603854
chr18	13678508	13678586	0.126944	0.302917	0.624352
chr18	13266682	13267000	0.295833	0.179583	0.6625
chr18	13818230	13818750	0.6275	0.413654	0.290128
chr18	13892166	13893202	0.0886111	0.410694	0.318056
chr18	13801200	13801422	0.0780682	0.219602	0.340568
chr18	14032880	14033584	0.562222	0.379861	0.218889
chr18	13565980	13566424	0.833611	0.737917	0.374352
chr18	13565980	13566424	0.833611	0.737917	0.374352
chr18	13934536	13934980	0.208056	0.485694	0.515463
chr18	12304624	12305242	0.780357	0.565804	0.45625
chr18	13608522	13609014	0.525385	0.355962	0.125769
chr18	13610432	13610634	0.745536	0.628839	0.235952
chr18	13610432	13610634	0.745536	0.628839	0.235952
chr18	13868904	13869406	0.295192	0.48024	0.62266
chr18	15165144	15165320	0.378	0.518643	0.668405
chr18	14450284	14450416	0.138187	0.378781	0.598042
chr18	14450426	14451004	0.251797	0.430781	0.531172
chr18	14747600	14747674	0.571458	0.678542	0.853472
chr18	14747794	14748462	0.4065	0.595558	0.761872
chr18	15197652	15198242	0.276685	0.534354	0.62721
chr18	14431366	14431436	0.0979167	0.289375	0.476296
chr18	19070756	19071660	0.548269	0.579231	0.220192
chr18	19266424	19267118	0.664	0.61275	0.309583
chr18	19693544	19693666	0.642	0.405125	0.32175
chr18	19756680	19756820	0.183929	0.44	0.467976
chr18	19756680	19756820	0.183929	0.44	0.467976
chr18	19756820	19757080	0.261331	0.499012	0.65918
chr18	19756820	19757080	0.261331	0.499012	0.65918
chr18	19757096	19757292	0.296667	0.522344	0.558646
chr18	19757096	19757292	0.296667	0.522344	0.558646
chr18	20652784	20653700	0.782778	0.689028	0.38213
chr18	19928476	19928758	0.222903	0.488589	0.625484
chr18	14999270	14999480	0.632812	0.680781	0.856302
chr18	14999772	14999812	0.526111	0.643472	0.834167
chr18	14999876	15000472	0.54285	0.70055	0.793767
chr18	20958956	20959148	0.562222	0.45375	0.195833
chr18	18821472	18821536	0.0638235	0.308382	0.406618
chr18	18821472	18821536	0.0638235	0.308382	0.406618
chr18	18821660	18821724	0.1325	0.375972	0.560556
chr18	18821660	18821724	0.1325	0.375972	0.560556
chr18	18821740	18822152	0.0583333	0.33575	0.293167
chr18	18821740	18822152	0.0583333	0.33575	0.293167
chr18	18822156	18822304	0.0483594	0.310078	0.391458
chr18	18822156	18822304	0.0483594	0.310078	0.391458
chr18	18822336	18822552	0.0924074	0.392593	0.502207
chr18	18822336	18822552	0.0924074	0.392593	0.502207
chr18	18822558	18823044	0.087439	0.38747	0.387703
chr18	18822558	18823044	0.087439	0.38747	0.387703
chr18	20138964	20139048	0.364833	0.582583	0.746111
chr18	20139148	20139828	0.101192	0.251654	0.346641
chr18	20139834	20140508	0.114293	0.284973	0.409312
chr18	20862084	20862152	0.114375	0.368281	0.359167
chr18	21031212	21031712	0.552679	0.5625	0.848155
chr18	20784572	20784854	0.155833	0.465278	0.661204
chr18	20784572	20784854	0.155833	0.465278	0.661204
chr18	21193240	21193664	0.800556	0.6975	0.470833
chr18	21229042	21229076	0.582812	0.726719	0.814062
chr18	21321902	21322320	0.214722	0.339861	0.571019
chr18	21314980	21315418	0.0834375	0.292188	0.37875
chr18	21443174	21443396	0.736923	0.747788	0.301987
chr18	21449758	21450192	0.494773	0.517841	0.147879
chr18	21336196	21336692	0.548636	0.717386	0.81303
chr18	21481100	21481208	0.211563	0.325469	0.487917
chr18	21084904	21085356	0.429808	0.57375	0.757244
chr18	21651084	21651222	0.461667	0.435	0.748426
chr18	21520192	21520344	0.8225	0.602813	0.418646
chr18	21656232	21656376	0.209	0.362625	0.567583
chr18	21103932	21104164	0.49175	0.704875	0.801833
chr18	21103932	21104164	0.49175	0.704875	0.801833
chr18	21574782	21575158	0.3275	0.449722	0.779907
chr18	21574782	21575158	0.3275	0.449722	0.779907
chr18	21580636	21580872	0.354444	0.359306	0.596111
chr18	21580636	21580872	0.354444	0.359306	0.596111
chr18	21765472	21765536	0.70875	0.585125	0.297917
chr18	21826528	21826680	0.16075	0.4625	0.551167
chr18	21696286	21696416	0.791562	0.757656	0.442083
chr18	21696286	21696416	0.791562	0.757656	0.442083
chr18	20802756	20802996	0.776364	0.591136	0.275455
chr18	20802756	20802996	0.776364	0.591136	0.275455
chr18	22237504	22237588	0.195937	0.447656	0.469792
chr18	22253628	22254646	0.5715	0.552125	0.221
chr18	21719432	21719548	0.206667	0.385278	0.493426
chr18	21851854	21851926	0.0294	0.17425	0.331233
chr18	21852132	21852334	0.111731	0.286635	0.377308
chr18	20810132	20810908	0.688542	0.68974	0.318194
chr18	20810132	20810908	0.688542	0.68974	0.318194
chr18	20818338	20818848	0.7775	0.691146	0.408194
chr18	20818338	20818848	0.7775	0.691146	0.408194
chr18	20819388	20820684	0.716974	0.598289	0.168947
chr18	20819388	20820684	0.716974	0.598289	0.168947
chr18	20821760	20822156	0.651563	0.583437	0.201979
chr18	20821760	20822156	0.651563	0.583437	0.201979
chr18	22006316	22006480	0.174891	0.34712	0.504964
chr18	22007146	22007272	0.148864	0.284886	0.497045
chr18	22805216	22805396	0.400833	0.619583	0.716333
chr18	23097428	23098320	0.84475	0.65225	0.405083
chr18	21269522	21269570	0.0455769	0.328173	0.270833
chr18	21269576	21269670	0.0827344	0.389375	0.404219
chr18	21269744	21269836	0.0777174	0.318207	0.359891
chr18	21269992	21270052	0.0876667	0.363917	0.393167
chr18	21270238	21270556	0.362596	0.574327	0.648045
chr18	23760948	23762330	0.479643	0.45994	0.134008
chr18	23807632	23807776	0.542381	0.515536	0.125675
chr18	24155248	24155364	0.060463	0.183704	0.31321
chr18	24331818	24332392	0.0844444	0.386944	0.411481
chr18	24042436	24043364	0.807778	0.69	0.536667
chr18	24743252	24743556	0.724	0.618833	0.371778
chr18	24743252	24743556	0.724	0.618833	0.371778
chr18	24443180	24443292	0.157	0.348583	0.464167
chr18	24443180	24443292	0.157	0.348583	0.464167
chr18	24443292	24443554	0.1223	0.32815	0.384833
chr18	24443292	24443554	0.1223	0.32815	0.384833
chr18	24764742	24765672	0.160595	0.386865	0.395833
chr18	24764742	24765672	0.160595	0.386865	0.395833
chr18	28783540	28783872	0.275833	0.482083	0.496481
chr18	28786786	28787104	0.233333	0.410694	0.547778
chr18	29379832	29380252	0.300208	0.517812	0.614653
chr18	29371342	29372476	0.261833	0.556667	0.542833
chr18	29077552	29077738	0.197286	0.489357	0.592524
chr18	29077552	29077738	0.197286	0.489357	0.592524
chr18	29077984	29078200	0.0463095	0.314702	0.381151
chr18	29077984	29078200	0.0463095	0.314702	0.381151
chr18	29078306	29078416	0.03125	0.312813	0.360365
chr18	29078306	29078416	0.03125	0.312813	0.360365
chr18	28680832	28681200	0.0848611	0.41	0.348657
chr18	28680832	28681200	0.0848611	0.41	0.348657
chr18	28681322	28682420	0.18205	0.461948	0.596336
chr18	28681322	28682420	0.18205	0.461948	0.596336
chr18	28682428	28682498	0.338056	0.528333	0.710278
chr18	28682428	28682498	0.338056	0.528333	0.710278
chr18	25755258	25755544	0.302	0.499	0.670778
chr18	25755556	25755980	0.117258	0.343065	0.361156
chr18	25756188	25756436	0.148478	0.375707	0.40942
chr18	25756716	25756810	0.1659	0.32275	0.479
chr18	25757512	25757532	0.06575	0.304625	0.348
chr18	30447956	30448216	0.565682	0.345	0.138561
chr18	30559222	30559320	0.9275	0.776389	0.423611
chr18	30577920	30578704	0.812187	0.520938	0.385521
chr18	28621024	28621416	0.207167	0.376833	0.482667
chr18	28621492	28622860	0.236451	0.451819	0.665744
chr18	28622876	28623238	0.214615	0.445385	0.542115
chr18	31400544	31400620	0.405455	0.610682	0.7975
chr18	31543802	31544052	0.558611	0.385694	0.201574
chr18	31020436	31021012	0.184212	0.47125	0.476449
chr18	31738970	31739510	0.136389	0.437106	0.445247
chr18	32374918	32375418	0.607778	0.4275	0.243704
chr18	30348120	30349392	0.525208	0.267917	0.0730556
chr18	30348120	30349392	0.525208	0.267917	0.0730556
chr18	32073112	32073244	0.0534375	0.334063	0.458958
chr18	32073644	32073844	0.0413816	0.307039	0.347522
chr18	32073850	32074136	0.0666111	0.360667	0.398537
chr18	32988216	32990632	0.787963	0.702778	0.439877
chr18	33021980	33022162	0.5925	0.750833	0.854815
chr18	33157116	33157776	0.1165	0.32825	0.501417
chr18	19745096	19745960	0.183288	0.484115	0.593314
chr18	19746330	19746464	0.210417	0.524583	0.555069
chr18	19747084	19747208	0.362391	0.57962	0.721159
chr18	19747592	19747660	0.289444	0.534028	0.663981
chr18	19750268	19750630	0.0575735	0.285478	0.377475
chr18	19750268	19750630	0.0575735	0.285478	0.377475
chr18	19750632	19751078	0.0704167	0.314375	0.366278
chr18	19751092	19751528	0.181912	0.455864	0.559228
chr18	19751536	19751670	0.262155	0.531379	0.736351
chr18	19751684	19752320	0.301648	0.517841	0.684659
chr18	31802360	31802742	0.112447	0.394069	0.466826
chr18	31802360	31802742	0.112447	0.394069	0.466826
chr18	31802956	31803242	0.179398	0.467639	0.656219
chr18	31802956	31803242	0.179398	0.467639	0.656219
chr18	31803254	31804820	0.163115	0.414846	0.553923
chr18	31803254	31804820	0.163115	0.414846	0.553923
chr18	33864064	33864460	0.68825	0.508375	0.361583
chr18	33530028	33530156	0.140714	0.326488	0.478849
chr18	33530308	33530348	0.23125	0.514687	0.627187
chr18	34069452	34070032	0.731111	0.584167	0.377407
chr18	34297504	34297964	0.6175	0.528611	0.173148
chr18	34314148	34314800	0.54125	0.504687	0.157083
chr18	34273080	34274308	0.712283	0.62913	0.196413
chr18	34274468	34274832	0.809167	0.731806	0.377593
chr18	34823780	34824016	0.183	0.4265	0.477861
chr18	34823780	34824016	0.183	0.4265	0.477861
chr18	34833596	34834136	0.146829	0.453018	0.430996
chr18	35081076	35082044	0.72475	0.561125	0.386667
chr18	35621652	35622400	0.595	0.3975	0.24287
chr18	35065016	35065312	0.126974	0.420855	0.482632
chr18	35065376	35065516	0.0616935	0.421935	0.299624
chr18	36191308	36191872	0.05875	0.251875	0.390833
chr18	35104552	35104900	0.0896154	0.407804	0.422639
chr18	36521376	36521536	0.2425	0.312778	0.751019
chr18	34967200	34967560	0.533077	0.438269	0.208013
chr18	34974192	34974216	0.0588636	0.140909	0.307652
chr18	34912760	34913600	0.625625	0.514687	0.297014
chr18	37379688	37380056	0.371944	0.442778	0.585648
chr18	35144908	35145264	0.143	0.4037	0.5691
chr18	35145268	35145576	0.121562	0.348711	0.410104
chr18	35146064	35147264	0.123654	0.411266	0.502607
chr18	35147276	35147384	0.138529	0.442721	0.483824
chr18	35147388	35147672	0.102734	0.343906	0.358542
chr18	35147764	35147836	0.140385	0.361154	0.458846
chr18	37991268	37991848	0.64475	0.4645	0.317833
chr18	37421476	37421828	0.250677	0.40276	0.711042
chr18	37421888	37422060	0.229167	0.400417	0.527278
chr18	34850136	34850300	0.3865	0.548375	0.658917
chr18	34854200	34854464	0.521625	0.661812	0.767146
chr18	34854200	34854464	0.521625	0.661812	0.767146
chr18	34854468	34855192	0.283203	0.51125	0.618819
chr18	34854468	34855192	0.283203	0.51125	0.618819
chr18	40857224	40857352	0.196176	0.345441	0.469216
chr18	41952836	41954040	0.7225	0.566875	0.359063
chr18	41996328	41997176	0.784375	0.675781	0.430625
chr18	42177644	42178748	0.833333	0.65125	0.510903
chr18	41901864	41902256	0.746875	0.659844	0.418021
chr18	42312280	42312448	0.416563	0.588672	0.747656
chr18	42296784	42297144	0.51225	0.562125	0.820167
chr18	42395668	42396916	0.904167	0.750938	0.591528
chr18	43057808	43058260	0.651111	0.470556	0.338519
chr18	43057808	43058260	0.651111	0.470556	0.338519
chr18	43177080	43178180	0.69675	0.538	0.3635
chr18	43429672	43431000	0.344917	0.476875	0.568028
chr18	43617244	43617436	0.75	0.624107	0.427262
chr18	43587452	43588468	0.662045	0.515341	0.336515
chr18	43518148	43518936	0.4375	0.712656	0.732083
chr18	43793060	43793256	0.583864	0.527273	0.234697
chr18	43790640	43791228	0.871364	0.801705	0.577197
chr18	43355352	43355516	0.0791176	0.26761	0.433603
chr18	44222012	44222800	0.639167	0.404028	0.270185
chr18	43750128	43750352	0.78825	0.73475	0.472417
chr18	44602136	44602376	0.19925	0.3645	0.53125
chr18	44781064	44781152	0.15975	0.410187	0.483917
chr18	45082288	45083512	0.770313	0.575313	0.415
chr18	45120716	45120864	0.208571	0.376161	0.455238
chr18	45057900	45058232	0.209457	0.450707	0.506014
chr18	45058264	45058372	0.273333	0.495729	0.69566
chr18	43913468	43913580	0.0960417	0.299167	0.336875
chr18	43913736	43913788	0.132857	0.439018	0.55
chr18	43915064	43915224	0.202292	0.442187	0.444861
chr18	44776852	44777784	0.177326	0.365378	0.46969
chr18	44777792	44777976	0.198	0.446889	0.654241
chr18	44778008	44778048	0.0869444	0.331944	0.4275
chr18	45442824	45443496	0.839423	0.700288	0.50609
chr18	43418684	43418792	0.445833	0.588333	0.799389
chr18	43418856	43418936	0.354038	0.570096	0.690962
chr18	43418944	43418992	0.416042	0.592396	0.65125
chr18	45695920	45697280	0.705893	0.597232	0.380952
chr18	45695920	45697280	0.705893	0.597232	0.380952
chr18	46225048	46225576	0.136333	0.374417	0.437667
chr18	46193860	46194088	0.370357	0.496964	0.613095
chr18	46337976	46339056	0.253125	0.423281	0.641667
chr18	46238528	46239056	0.749167	0.664306	0.396852
chr18	46251008	46251780	0.850313	0.715	0.510208
chr18	44335820	44336216	0.183712	0.33072	0.484141
chr18	44336224	44336320	0.0705	0.281042	0.492639
chr18	44336860	44336932	0.00528846	0.0435577	0.263974
chr18	44337480	44337620	0.0569643	0.21567	0.438185
chr18	44338048	44338184	0.275	0.565703	0.618177
chr18	45662600	45662816	0.109844	0.301328	0.382083
chr18	45663168	45663240	0.0828571	0.308036	0.390357
chr18	45663424	45663488	0.104737	0.297303	0.350088
chr18	46353728	46354088	0.867778	0.739028	0.555556
chr18	46353728	46354088	0.867778	0.739028	0.555556
chr18	46367776	46367900	0.415833	0.523958	0.646806
chr18	46279708	46280272	0.861389	0.792778	0.520926
chr18	46295732	46295928	0.683542	0.612917	0.310486
chr18	46326780	46327108	0.0605556	0.386528	0.4625
chr18	46310552	46310676	0.626667	0.583472	0.227963
chr18	46558096	46558472	0.2075	0.398125	0.468125
chr18	44786416	44786892	0.20825	0.425417	0.448417
chr18	44786900	44788316	0.30213	0.534491	0.642891
chr18	44788816	44788908	0.391875	0.617143	0.815
chr18	44789492	44790072	0.166651	0.362052	0.443475
chr18	44790088	44790616	0.261204	0.45588	0.610725
chr18	44790620	44790936	0.232159	0.40625	0.481818
chr18	46550380	46551104	0.707167	0.718917	0.242111
chr18	46437544	46437676	0.825	0.635781	0.412812
chr18	46445252	46446100	0.620625	0.574531	0.225208
chr18	46518000	46518400	0.845156	0.706719	0.513958
chr18	47058020	47058396	0.587333	0.435	0.180278
chr18	47121568	47122068	0.69	0.603889	0.390093
chr18	47024712	47025140	0.6425	0.605556	0.131435
chr18	47024712	47025140	0.6425	0.605556	0.131435
chr18	47227732	47228520	0.612	0.499125	0.256917
chr18	47250152	47250336	0.252222	0.0655556	0.529722
chr18	46451048	46451584	0.260278	0.258194	0.523981
chr18	46460032	46460124	0.532167	0.792	0.856722
chr18	46461968	46462220	0.225192	0.490385	0.498141
chr18	44773084	44773372	0.196957	0.415408	0.56337
chr18	44773628	44774864	0.215138	0.5092	0.670454
chr18	44774864	44775712	0.363246	0.544561	0.697982
chr18	47606632	47607272	0.618889	0.448056	0.260093
chr18	45934468	45934832	0.142194	0.34523	0.384116
chr18	47087284	47087420	0.151371	0.306129	0.483844
chr18	47087624	47087752	0.194038	0.412596	0.576987
chr18	47088212	47088272	0.0592105	0.286447	0.432544
chr18	47088472	47088596	0.068	0.246	0.342167
chr18	47825072	47825252	0.29128	0.468415	0.523902
chr18	48358840	48360056	0.278	0.51475	0.590583
chr18	46379844	46380528	0.774167	0.632708	0.447222
chr18	48361456	48361560	0.57	0.677778	0.869167
chr18	48682880	48683704	0.716818	0.623182	0.329773
chr18	48372016	48373272	0.835	0.66325	0.522222
chr18	48952052	48952544	0.20975	0.3045	0.552083
chr18	48689352	48690336	0.726136	0.665	0.335303
chr18	46479936	46480188	0.853056	0.775833	0.509722
chr18	48184104	48184372	0.65875	0.527969	0.362813
chr18	49866200	49868416	0.178684	0.318454	0.444364
chr18	49866200	49868416	0.178684	0.318454	0.444364
chr18	49868456	49868984	0.205357	0.379643	0.598095
chr18	47719736	47720016	0.2245	0.454917	0.479667
chr18	47720248	47720816	0.0758784	0.25402	0.358041
chr18	47720928	47721000	0.0616667	0.335417	0.344278
chr18	51851976	51852160	0.66075	0.610125	0.318917
chr18	48251472	48252440	0.690625	0.472708	0.371042
chr18	51787500	51787920	0.35	0.584464	0.683214
chr18	52670712	52671152	0.736389	0.598056	0.407407
chr18	48085624	48085900	0.239712	0.451923	0.594551
chr18	48087448	48087588	0.161518	0.413795	0.562857
chr18	52743604	52744408	0.77975	0.60125	0.4565
chr18	52495152	52496140	0.131538	0.192861	0.388093
chr18	52916136	52916264	0.472812	0.528906	0.785313
chr18	52967400	52968608	0.541346	0.587692	0.807821
chr18	52933320	52934648	0.266591	0.359205	0.794394
chr18	53005376	53005444	0.0818182	0.184432	0.715758
chr18	53086960	53087440	0.593889	0.364028	0.155926
chr18	53090116	53090632	0.4915	0.4605	0.0694167
chr18	52917816	52919480	0.250312	0.421016	0.748594
chr18	53216352	53216488	0.545	0.502917	0.1225
chr18	53099880	53101112	0.662187	0.535469	0.331458
chr18	53109776	53110652	0.701667	0.44625	0.106806
chr18	52626088	52626368	0.301167	0.50175	0.531389
chr18	52626520	52626584	0.1665	0.468417	0.5745
chr18	52626588	52626848	0.0875714	0.298643	0.362643
chr18	54199308	54200172	0.183125	0.308594	0.47875
chr18	54788960	54789148	0.2325	0.46662	0.586543
chr18	54725132	54725584	0.119722	0.407222	0.506759
chr18	55114376	55114576	0.135	0.275937	0.379896
chr18	55096952	55097204	0.115	0.16825	0.445
chr18	55247368	55247760	0.792812	0.70125	0.388646
chr18	55512572	55513064	0.162917	0.615313	0.584931
chr18	55504784	55505032	0.1545	0.404375	0.403
chr18	55618024	55618808	0.18325	0.43475	0.431
chr18	55398876	55399016	0.608333	0.629167	0.857315
chr18	55398876	55399016	0.608333	0.629167	0.857315
chr18	55777808	55778336	0.185833	0.357083	0.561944
chr18	55766076	55768636	0.802143	0.709375	0.456161
chr18	55019508	55020712	0.215691	0.471622	0.647748
chr18	55020736	55021680	0.289509	0.508306	0.636363
chr18	56064488	56065572	0.299	0.402125	0.585833
chr18	55145464	55145892	0.5855	0.474	0.239
chr18	56203084	56203688	0.378	0.677083	0.661556
chr18	56203084	56203688	0.378	0.677083	0.661556
chr18	56208928	56209388	0.0652778	0.136944	0.418889
chr18	56183520	56184148	0.661667	0.529028	0.309722
chr18	56333272	56333456	0.2775	0.495625	0.539062
chr18	56258736	56259864	0.867778	0.744028	0.521759
chr18	56328664	56330208	0.347857	0.588393	0.58869
chr18	56223596	56224156	0.158382	0.504926	0.689118
chr18	56223596	56224156	0.158382	0.504926	0.689118
chr18	56224240	56224712	0.076875	0.44125	0.326354
chr18	56224240	56224712	0.076875	0.44125	0.326354
chr18	56313140	56313312	0.158	0.599125	0.48225
chr18	56517208	56517740	0.254231	0.444808	0.542949
chr18	56267788	56269072	0.857692	0.775096	0.529231
chr18	56267788	56269072	0.857692	0.775096	0.529231
chr18	56638224	56638840	0.102885	0.312404	0.559167
chr18	56136252	56136700	0.500833	0.34375	0.158056
chr18	56612376	56613212	0.729167	0.536389	0.335694
chr18	56636156	56636696	0.903889	0.775972	0.683333
chr18	56628680	56628808	0.1975	0.349125	0.621417
chr18	56761040	56761248	0.158214	0.370893	0.41131
chr18	56809304	56810476	0.0658333	0.170417	0.328667
chr18	56739844	56740856	0.441339	0.543125	0.773482
chr18	56648100	56648756	0.4752	0.5337	0.8079
chr18	56811152	56811336	0.434318	0.377727	0.784697
chr18	56337136	56337752	0.0509375	0.235156	0.429375
chr18	56337136	56337752	0.0509375	0.235156	0.429375
chr18	56531640	56532048	0.805278	0.450417	0.223241
chr18	56729212	56730020	0.188	0.498917	0.487611
chr18	56730092	56730236	0.277812	0.634063	0.880937
chr18	55471020	55471076	0.238667	0.561333	0.566778
chr18	57297400	57298664	0.5575	0.364375	0.212083
chr18	56480096	56480576	0.806111	0.71625	0.231019
chr18	56452496	56452740	0.364231	0.477308	0.670513
chr18	56455156	56455584	0.788889	0.745278	0.439074
chr18	57530940	57533192	0.789514	0.737569	0.362917
chr18	57625952	57626048	0.826563	0.737344	0.429687
chr18	56887144	56887284	0.171731	0.374423	0.487692
chr18	56888084	56888252	0.0864062	0.273984	0.342865
chr18	57525972	57526160	0.606964	0.530714	0.152083
chr18	57527192	57528536	0.809643	0.734464	0.409881
chr18	57636784	57637172	0.546585	0.719695	0.822622
chr18	57363764	57364052	0.0692188	0.255885	0.396528
chr18	57363764	57364052	0.0692188	0.255885	0.396528
chr18	57364080	57364100	0.12	0.333393	0.700833
chr18	57364080	57364100	0.12	0.333393	0.700833
chr18	57364112	57364460	0.119189	0.327213	0.478063
chr18	57364112	57364460	0.119189	0.327213	0.478063
chr18	57364588	57364648	0.06375	0.280139	0.396204
chr18	57364588	57364648	0.06375	0.280139	0.396204
chr18	57364812	57364908	0.107	0.211625	0.339333
chr18	56939128	56939192	0.23025	0.394625	0.469667
chr18	56940080	56940516	0.144079	0.436727	0.433169
chr18	56940560	56940632	0.0980556	0.393056	0.388009
chr18	56940868	56940944	0.098125	0.331719	0.428021
chr18	56941096	56941268	0.139667	0.34	0.533056
chr18	56941376	56941496	0.152	0.421333	0.412333
chr18	56941760	56941824	0.258077	0.480096	0.551154
chr18	56941968	56942032	0.202885	0.498558	0.545128
chr18	59000684	59000764	0.132386	0.42733	0.470606
chr18	59001028	59001464	0.170219	0.43875	0.586579
chr18	59001488	59002156	0.165179	0.373929	0.410099
chr18	59987968	59988212	0.539167	0.405625	0.0815278
chr18	60195780	60196560	0.663889	0.618125	0.280417
chr18	60314864	60316052	0.905	0.789375	0.610937
chr18	60319576	60320112	0.82	0.648625	0.28475
chr18	60512068	60512644	0.297	0.331875	0.557583
chr18	60323224	60323720	0.733889	0.624167	0.387593
chr18	60537144	60537196	0.325312	0.294531	0.761146
chr18	55101880	55102032	0.0872222	0.333426	0.383302
chr18	55101880	55102032	0.0872222	0.333426	0.383302
chr18	55102184	55102332	0.159219	0.381172	0.495156
chr18	55102184	55102332	0.159219	0.381172	0.495156
chr18	55103048	55103100	0.104722	0.459861	0.439815
chr18	55103048	55103100	0.104722	0.459861	0.439815
chr18	55103156	55104168	0.272206	0.534669	0.707206
chr18	55104760	55104884	0.119	0.341167	0.359333
chr18	55105364	55105428	0.185	0.431033	0.615688
chr18	55106540	55106880	0.208846	0.382115	0.435192
chr18	55106884	55106920	0.224107	0.452411	0.627024
chr18	55106932	55107016	0.194412	0.415074	0.505392
chr18	55107344	55108012	0.18176	0.413023	0.467951
chr18	55108580	55108656	0.0159091	0.153011	0.26928
chr18	55094828	55096360	0.267209	0.502673	0.704267
chr18	55108784	55108848	0.025	0.16675	0.353917
chr18	55108988	55109056	0.123333	0.229861	0.592778
chr18	60252912	60253296	0.424643	0.45125	0.72619
chr18	60816640	60817408	0.327639	0.58875	0.726528
chr18	60864272	60864844	0.59	0.319079	0.242105
chr18	60397772	60397976	0.5975	0.588611	0.0856481
chr18	60873736	60874436	0.566389	0.486389	0.200093
chr18	60823596	60823864	0.716111	0.219722	0.296667
chr18	60824488	60824872	0.649063	0.179219	0.136406
chr18	60827076	60827488	0.010625	0.0901562	0.392396
chr18	60951780	60952648	0.495192	0.47875	0.130641
chr18	60263408	60263536	0.211466	0.438793	0.584425
chr18	60263588	60263728	0.148553	0.394013	0.448684
chr18	60809920	60810664	0.636111	0.431944	0.283333
chr18	60264040	60264352	0.138019	0.441392	0.436635
chr18	60988744	60989088	0.48875	0.430714	0.184345
chr18	61662748	61667336	0.840929	0.703857	0.482381
chr18	56931556	56931928	0.248229	0.47776	0.597951
